# SLAB_GR_Simulation trajectory — metric: Schwarzschild; coordinates: ingoing Eddington–Finkelstein (v, r, theta, phi)
# internal units geometrized (G=c=M=1); SI columns marked _m, _s, _years, _SI, _m_s2
segment,step_h,err_estimate,n_rejected,mode_is_lnr,r_geo,r_m,r_over_rs,log10_r_over_rs,v_geo,t_ef_geo,t_schw_geo,t_schw_years,tau_geo,tau_s,tau_years,tau_since_horizon_geo,tau_since_horizon_years,tau_to_center_est_geo,tau_to_center_est_years,theta,phi,u_v,u_r,u_theta,u_phi,u_lower_v,u_lower_r,a_v,a_r,a_magnitude_SI,E,E_killing,E_conditioning_scale,E_drift_conditioned,L,norm_residual,norm_conditioning_scale,norm_residual_conditioned,K_geo_log10,K_SI_log10,K_over_Kplanck_log10,curvature_length_m,tidal_lambda1_geo,tidal_lambda2_geo,tidal_lambda3_geo,tidal_radial_SI_per_m,tidal_transverse_SI_per_m,radial_stretch_m_s2,transverse_compress_m_s2,tidal_radial_newtonian_SI_per_m,tidal_closed_form_reldiff,lc_out_drdtEF,lc_in_drdtEF,worldline_drdtEF,dr_dt_schw,redshift_1pz_to_infinity,gamma_rel_to_E1_faller,v_rel_to_E1_faller,kruskal_U,kruskal_V,kruskal_T,kruskal_X,penrose_Ut,penrose_Vt,penrose_T,penrose_X,ur_analytic_E1,uv_analytic_E1,ur_reldiff_E1,uv_reldiff_E1,regime_code
10.0,0.028501339032111047,0.4446512788801796,0.0,1.0,1.4235286527142121e-21,2.1020816157807434,7.117643263571061e-22,-21.147663782635213,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,2.5318796829734184e-32,3.9518618567835636e-27,1.5707963267948966,0.0,2.6678911640746497e-11,-37482788408.23201,0.0,0.0,-0.877685546875,2.6678911640746497e-11,0.0,0.0,0.0,0.877685546875,0.9486832980505138,37482788408.23201,-1.894142730318355e-12,0.0,-1.5434320488338926e-11,1.9999999999840377,-7.717160244231056e-12,126.76104395920296,42.08391051527208,-97.08204995908211,3.013161232794491e-11,-6.933162136525363e+62,3.466581068262681e+62,3.466581068262681e+62,-2.857630288997406e+37,1.4288151444987027e+37,5.715260577994812e+37,-2.8576302889974055e+37,2.8576302889974074e+37,1.3174919399614602e-16,-1.0,-1.0,-1.0,nan,nan,1.0000000000077174,3.928710294428539e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-37482788407.94275,2.667891164045355e-11,7.717165038781292e-12,1.0980506123646175e-11,1.0
10.0,0.02850133594085931,0.4446501799979138,0.0,1.0,1.3835289150416592e-21,2.043015215510396,6.917644575208296e-22,-21.1600417555612,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,2.425917930164444e-32,3.786472398500955e-27,1.5707963267948966,0.0,2.6301415503725572e-11,-38020767355.68627,0.0,0.0,-0.8766098022460938,2.6301415503725572e-11,0.0,0.0,0.0,0.8766098022460938,0.9486832980505138,38020767355.68627,-1.8956349599724985e-12,0.0,-1.5446088852399953e-11,1.99999999998478,-7.723044426258748e-12,126.83531179675889,42.158178352828,-97.00778212152619,2.8870573551615638e-11,-7.552057281128208e+62,3.7760286405641043e+62,3.7760286405641043e+62,-3.112719305539122e+37,1.5563596527695613e+37,6.225438611078244e+37,-3.1127193055391226e+37,3.1127193055391226e+37,1.2095227688677634e-16,-1.0,-1.0,-1.0,nan,nan,1.0000000000077227,3.930066503074112e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-38020767355.39263,2.6301415503437086e-11,7.723151244529049e-12,1.0968447722469708e-11,1.0
10.0,0.02850134584730975,0.4446500525742476,0.0,1.0,1.3446531168475055e-21,1.9856085026023569,6.723265584237527e-22,-21.1724197327895,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,2.3243907504844566e-32,3.628004604196859e-27,1.5707963267948966,0.0,2.592926066056685e-11,-38566467940.73667,0.0,0.0,-0.8755111694335938,2.592926066056685e-11,0.0,0.0,0.0,0.8755111694335938,0.9486832980505138,38566467940.73667,-1.8972991960103863e-12,0.0,-1.545741312725113e-11,1.999999999985512,-7.728706563681551e-12,126.9095796601287,42.232446216197815,-96.93351425815638,2.7662310126051388e-11,-8.226198918957547e+62,4.1130994594787734e+62,4.1130994594787734e+62,-3.3905791803553344e+37,1.6952895901776672e+37,6.781158360710669e+37,-3.3905791803553344e+37,3.3905791803553344e+37,0.0,-1.0,-1.0,-1.0,nan,nan,1.0000000000077285,3.931535201170311e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-38566467940.4386,2.5929260660282756e-11,7.72880771456035e-12,1.0956522782064769e-11,1.0
10.0,0.028501354324805047,0.4446518987871902,0.0,1.0,1.3068696791676247e-21,1.929814845357426,6.534348395838123e-22,-21.18479771369953,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,2.2271125601798233e-32,3.476168807122038e-27,1.5707963267948966,0.0,2.55623715559552e-11,-39120000967.208755,0.0,0.0,-0.87451171875,2.55623715559552e-11,0.0,0.0,0.0,0.87451171875,0.9486832980505138,39120000967.208755,-1.896001468984779e-12,0.0,-1.547162398196633e-11,1.9999999999862341,-7.73581199103641e-12,126.98384754558889,42.306714101658,-96.85924637269619,2.6504613440092578e-11,-8.960518684674702e+62,4.480259342337351e+62,4.480259342337351e+62,-3.693242577374125e+37,1.8466212886870626e+37,7.38648515474825e+37,-3.693242577374125e+37,3.693242577374126e+37,0.0,-1.0,-1.0,-1.0,nan,nan,1.0000000000077356,3.933342076753112e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-39120000966.90613,2.5562371555675455e-11,7.735878220774398e-12,1.0943639324416858e-11,1.0
10.0,0.028501342357961403,0.4446508102435958,0.0,1.0,1.270147934338702e-21,1.875588957766692,6.35073967169351e-22,-21.197175689412433,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,2.1339056024511447e-32,3.3306875571590755e-27,1.5707963267948966,0.0,2.5200673942401393e-11,-39681478450.89663,0.0,0.0,-0.87335205078125,2.5200673942401393e-11,0.0,0.0,0.0,0.87335205078125,0.9486832980505138,39681478450.89663,-1.898398200119522e-12,0.0,-1.5482282123002733e-11,1.9999999999869462,-7.741141061551892e-12,127.05811539986628,42.3809819559354,-96.7849785184188,2.539536803027562e-11,-9.760387878645462e+62,4.880193939322731e+62,4.880193939322731e+62,-4.022923376829986e+37,2.011461688414993e+37,8.045846753659972e+37,-4.022923376829986e+37,4.0229233768299863e+37,0.0,-1.0,-1.0,-1.0,nan,nan,1.0000000000077411,3.934753120972488e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-39681478450.589455,2.520067394212588e-11,7.741009020106823e-12,1.0932744771983841e-11,1.0
10.0,0.028501346986202897,0.4446509574538799,0.0,1.0,1.2344580284897077e-21,1.8228867555236452,6.1722901424485385e-22,-21.20955366713535,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,2.0445994378444674e-32,3.1912948254040303e-27,1.5707963267948966,0.0,2.4844094151883808e-11,-40251014743.39724,0.0,0.0,-0.8722000122070312,2.4844094151883808e-11,0.0,0.0,0.0,0.8722000122070312,0.9486832980505138,40251014743.39724,-1.9001579545526566e-12,0.0,-1.5493384353248985e-11,1.9999999999876485,-7.746692176672333e-12,127.13238326620379,42.455249822272904,-96.71071065208129,2.4332545516030486e-11,-1.0631658302021406e+63,5.315829151010703e+62,5.315829151010703e+62,-4.382033506193622e+37,2.191016753096811e+37,8.764067012387244e+37,-4.382033506193622e+37,4.382033506193622e+37,1.7183368716019425e-16,-1.0,-1.0,-1.0,nan,nan,1.0000000000077467,3.9361636593577995e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-40251014743.08543,2.484409415161247e-11,7.746720336926481e-12,1.0921624168762731e-11,1.0
10.0,0.028501347219390936,0.444652490846479,0.0,1.0,1.1997709735604562e-21,1.7716654328384074,5.998854867802281e-22,-21.22193164495954,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.9590308282474323e-32,3.0577358231028623e-27,1.5707963267948966,0.0,2.4492559824647406e-11,-40828725423.29563,0.0,0.0,-0.8711166381835938,2.4492559824647406e-11,0.0,0.0,0.0,0.8711166381835938,0.9486832980505138,40828725423.29563,-1.89980605719969e-12,0.0,-1.5506707029544486e-11,1.9999999999883415,-7.75335351481744e-12,127.20665113314892,42.52951768921804,-96.63644278513615,2.331420321913622e-11,-1.1580703526886864e+63,5.790351763443432e+62,5.790351763443432e+62,-4.773199950422064e+37,2.386599975211032e+37,9.546399900844127e+37,-4.773199950422064e+37,4.773199950422064e+37,0.0,-1.0,-1.0,-1.0,nan,nan,1.0000000000077534,3.93785563848454e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-40828725422.97907,2.449255982438019e-11,7.753336275162304e-12,1.0910042996223883e-11,1.0
10.0,0.028501331121126874,0.4446497881605111,0.0,1.0,1.1660586094870674e-21,1.7218834065981494,5.830293047435337e-22,-21.23430961579234,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.87704339914267e-32,2.9297664744826505e-27,1.5707963267948966,0.0,2.4145999766588407e-11,-41414727477.06411,0.0,0.0,-0.8699417114257812,2.4145999766588407e-11,0.0,0.0,0.0,0.8699417114257812,0.9486832980505138,41414727477.06411,-1.9012943322720254e-12,0.0,-1.5518253349000588e-11,1.999999999989025,-7.759126674542873e-12,127.28091895814575,42.60378551421486,-96.56217496013933,2.233848014423516e-11,-1.2614465579203854e+63,6.307232789601927e+62,6.307232789601927e+62,-5.199283993193006e+37,2.599641996596503e+37,1.0398567986386011e+38,-5.199283993193006e+37,5.199283993193008e+37,0.0,-1.0,-1.0,-1.0,nan,nan,1.0000000000077591,3.939321432556702e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-41414727476.74277,2.4145999766325228e-11,7.759135163745187e-12,1.0899492531187204e-11,1.0
10.0,0.02850134840470995,0.44465179908858615,0.0,1.0,1.1332935095299986e-21,1.673500176567865,5.666467547649993e-22,-21.24668759413131,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.7984871805587177e-32,2.8071527002489196e-27,1.5707963267948966,0.0,2.3804343190904517e-11,-42009140599.894516,0.0,0.0,-0.8687744140625,2.3804343190904517e-11,0.0,0.0,0.0,0.8687744140625,0.9486832980505138,42009140599.894516,-1.9021784984626515e-12,0.0,-1.553024375766654e-11,1.9999999999896991,-7.765121878873264e-12,127.35518682817955,42.67805338424867,-96.48790709010552,2.1403591515743703e-11,-1.3740508055509475e+63,6.870254027754737e+62,6.870254027754737e+62,-5.6634031099285675e+37,2.831701554964283e+37,1.1326806219857135e+38,-5.663403109928566e+37,5.6634031099285675e+37,1.3295556752947816e-16,-1.0,-1.0,-1.0,nan,nan,1.000000000007765,3.940786681419928e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-42009140599.56831,2.380434319064532e-11,7.765033702724142e-12,1.0888699399824594e-11,1.0
10.0,0.028501336846312588,0.4446519758831181,0.0,1.0,1.1014490893839957e-21,1.6264764865097279,5.507245446919978e-22,-21.259065567450527,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.7232186513060104e-32,2.6896704866309926e-27,1.5707963267948966,0.0,2.346752105950117e-11,-42612084909.16927,0.0,0.0,-0.867645263671875,2.346752105950117e-11,0.0,0.0,0.0,0.867645263671875,0.9486832980505138,42612084909.16927,-1.901761778410448e-12,0.0,-1.5543344389357117e-11,1.999999999990364,-7.771672194716003e-12,127.42945466809486,42.75232122416398,-96.41363925019022,2.0507829304297316e-11,-1.4967067284090664e+63,7.483533642045331e+62,7.483533642045331e+62,-6.168952054814413e+37,3.0844760274072063e+37,1.2337904109628825e+38,-6.168952054814413e+37,6.168952054814412e+37,1.2205978713047672e-16,-1.0,-1.0,-1.0,nan,nan,1.0000000000077716,3.942476676500724e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-42612084908.838104,2.3467521059245898e-11,7.771718495503173e-12,1.0877691769547394e-11,1.0
10.0,0.028501328517324825,0.4446491831346909,0.0,1.0,1.0704994746794382e-21,1.580774128526345,5.352497373397191e-22,-21.271443537152514,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.6511002076676925e-32,2.577105056092777e-27,1.5707963267948966,0.0,2.313546492566305e-11,-43223682913.16499,0.0,0.0,-0.866546630859375,2.313546492566305e-11,0.0,0.0,0.0,0.866546630859375,0.9486832980505138,43223682913.16499,-1.900269982919982e-12,0.0,-1.555799933328217e-11,1.9999999999910199,-7.778999666676013e-12,127.50372248630677,42.826589042375886,-96.33937143197831,1.9649555903701284e-11,-1.630311605539705e+63,8.151558027698525e+62,8.151558027698525e+62,-6.719629128461547e+37,3.3598145642307734e+37,1.3439258256923094e+38,-6.719629128461547e+37,6.719629128461548e+37,0.0,-1.0,-1.0,-1.0,nan,nan,1.0000000000077789,3.944334834756963e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-43223682912.82876,2.3135464925411647e-11,7.77895412255406e-12,1.0866499321087636e-11,1.0
10.0,0.028501351073388335,0.4446520193090684,0.0,1.0,1.0404194896391461e-21,1.5363559263106064,5.202097448195731e-22,-21.283821516650473,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.5819999403197384e-32,2.4692505191405196e-27,1.5707963267948966,0.0,2.2808106997450228e-11,-43844059487.6035,0.0,0.0,-0.8653640747070312,2.2808106997450228e-11,0.0,0.0,0.0,0.8653640747070312,0.9486832980505138,43844059487.6035,-1.90035376097052e-12,0.0,-1.5570655875762895e-11,1.9999999999916669,-7.785327937913885e-12,127.57799036329453,42.90085691936365,-96.26510355499055,1.882720147608497e-11,-1.7758429627954447e+63,8.879214813977223e+62,8.879214813977223e+62,-7.319463383457529e+37,3.6597316917287646e+37,1.4638926766915058e+38,-7.319463383457529e+37,7.31946338345753e+37,0.0,-1.0,-1.0,-1.0,nan,nan,1.0000000000077853,3.9459670393660025e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-43844059487.26216,2.2808106997202617e-11,7.7852989736795e-12,1.085628660542892e-11,1.0
10.0,0.02850133556407044,0.44464954451099364,0.0,1.0,1.0111847383517293e-21,1.4931858551595771,5.055923691758647e-22,-21.29619948941282,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.51579162656051e-32,2.3659098621943818e-27,1.5707963267948966,0.0,2.248538123234954e-11,-44473339796.32333,0.0,0.0,-0.8640213012695312,2.248538123234954e-11,0.0,0.0,0.0,0.8640213012695312,0.9486832980505138,44473339796.32333,-1.9036572735196654e-12,0.0,-1.5580425838379597e-11,1.999999999992305,-7.79021291921977e-12,127.65225819986863,42.97512475593774,-96.19083571841645,1.803926385942182e-11,-1.9343652287470206e+63,9.671826143735103e+62,9.671826143735103e+62,-7.972842057925903e+37,3.9864210289629513e+37,1.5945684115851805e+38,-7.972842057925903e+37,7.972842057925903e+37,0.0,-1.0,-1.0,-1.0,nan,nan,1.0000000000077902,3.947204813330516e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-44473339795.976875,2.2485381232105624e-11,7.790249993546357e-12,1.0847709478828029e-11,1.0
10.0,0.028501354293655117,0.4446527700206533,0.0,1.0,9.827714360475876e-22,1.4512287928248806,4.913857180237938e-22,-21.308577470309324,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.4523541575711613e-32,2.2668940536329407e-27,1.5707963267948966,0.0,2.216722170260989e-11,-45111652394.34272,0.0,0.0,-0.8628768920898438,2.216722170260989e-11,0.0,0.0,0.0,0.8628768920898438,0.9486832980505138,45111652394.34272,-1.9020896244410386e-12,0.0,-1.5594858737699724e-11,1.9999999999929345,-7.797429368877408e-12,127.72652608524764,43.04939264131676,-96.11656783303744,1.7284301751424186e-11,-2.1070382499028426e+63,1.0535191249514213e+63,1.0535191249514213e+63,-8.684545672569564e+37,4.342272836284782e+37,1.7369091345139128e+38,-8.684545672569564e+37,8.684545672569562e+37,1.734071079865653e-16,-1.0,-1.0,-1.0,nan,nan,1.0000000000077975,3.949060746849135e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-45111652393.99097,2.2167221702369664e-11,7.797391941912907e-12,1.0836941378498658e-11,1.0
10.0,0.028501331530631297,0.4446496584372294,0.0,1.0,9.551565414949011e-22,1.410450715017844,4.775782707474506e-22,-21.320955441319974,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.391571660692343e-32,2.172022234647698e-27,1.5707963267948966,0.0,2.1853564257047884e-11,-45759125982.12773,0.0,0.0,-0.8614578247070312,2.1853564257047884e-11,0.0,0.0,0.0,0.8614578247070312,0.9486832980505138,45759125982.12773,-1.906187486569355e-12,0.0,-1.5603740521896725e-11,1.9999999999935556,-7.801870260973501e-12,127.80079391131154,43.12366046738066,-96.04230000697353,1.6560936164744228e-11,-2.2951249419700362e+63,1.1475624709850183e+63,1.1475624709850183e+63,-9.459779566750359e+37,4.72988978337518e+37,1.8919559133500718e+38,-9.45977956675036e+37,9.45977956675036e+37,1.5919630458945874e-16,-1.0,-1.0,-1.0,nan,nan,1.0000000000078018,3.950128919072364e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-45759125981.77073,2.185356425681122e-11,7.801771791773337e-12,1.0829543651942338e-11,1.0
10.0,0.028501350943555024,0.4446500849707762,0.0,1.0,9.283175798420833e-22,1.3708184338063192,4.6415878992104165e-22,-21.333333420761548,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.33333293422838e-32,2.0811208370622097e-27,1.5707963267948966,0.0,2.1544344731531926e-11,-46415893008.50266,0.0,0.0,-0.8600616455078125,2.1544344731531926e-11,0.0,0.0,0.0,0.8600616455078125,0.9486832980505138,46415893008.50266,-1.9092954330635668e-12,0.0,-1.56132884399085e-11,1.9999999999941678,-7.806644219977016e-12,127.875061787961,43.19792834403012,-95.96803213032408,1.5867843700641105e-11,-2.5000015098322557e+63,1.2500007549161279e+63,1.2500007549161279e+63,-1.03042160220073e+38,5.15210801100365e+37,2.06084320440146e+38,-1.03042160220073e+38,1.03042160220073e+38,1.4615007546825103e-16,-1.0,-1.0,-1.0,nan,nan,1.0000000000078066,3.951365389319052e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-46415893008.140305,2.1544344731298784e-11,7.806767677574775e-12,1.0821501002955924e-11,1.0
10.0,0.028501357730786978,0.4446518595079426,0.0,1.0,9.022327605546802e-22,1.3322997717685265,4.511163802773401e-22,-21.34571140315078,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.27753154624774e-32,1.9940237375439194e-27,1.5707963267948966,0.0,2.123950047124305e-11,-47082086575.0267,0.0,0.0,-0.8586349487304688,2.123950047124305e-11,0.0,0.0,0.0,0.8586349487304688,0.9486832980505138,47082086575.0267,-1.912581957822755e-12,0.0,-1.5622614313315353e-11,1.9999999999947715,-7.811307156678097e-12,127.9493296822964,43.27219623836551,-95.89376423598868,1.52037577247944e-11,-2.7231666399213903e+63,1.3615833199606952e+63,1.3615833199606952e+63,-1.1224032150107196e+38,5.612016075053598e+37,2.2448064300214393e+38,-1.1224032150107196e+38,1.1224032150107198e+38,2.6834597925544e-16,-1.0,-1.0,-1.0,nan,nan,1.0000000000078115,3.9526014727676765e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-47082086574.65893,2.1239500471013373e-11,7.811356508079113e-12,1.0813734984782992e-11,1.0
10.0,0.028501346275017853,0.4446506302634972,0.0,1.0,8.768809093132422e-22,1.2948634614287065,4.384404546566211e-22,-21.358089380564834,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.224065526175502e-32,1.910571776229011e-27,1.5707963267948966,0.0,2.0938969760896394e-11,-47757841546.96988,0.0,0.0,-0.8574676513671875,2.0938969760896394e-11,0.0,0.0,0.0,0.8574676513671875,0.9486832980505138,47757841546.96988,-1.909961667627202e-12,0.0,-1.5638157435660105e-11,1.9999999999953675,-7.819078717848163e-12,128.0235975467807,43.34646410284982,-95.81949637150437,1.4567464696982288e-11,-2.966252726152447e+63,1.4831263630762237e+63,1.4831263630762237e+63,-1.2225956162799962e+38,6.112978081399982e+37,2.4451912325599923e+38,-1.2225956162799963e+38,1.2225956162799967e+38,2.463548746951561e-16,-1.0,-1.0,-1.0,nan,nan,1.000000000007819,3.95451102358561e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-47757841546.59645,2.0938969760670177e-11,7.819204818170337e-12,1.0803671061544805e-11,1.0
10.0,0.028501352763741824,0.44465140152569094,0.0,1.0,8.52241414572427e-22,1.258479066342567,4.261207072862135e-22,-21.370467360796905,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.172837103074787e-32,1.8306123482213053e-27,1.5707963267948966,0.0,2.064269137680018e-11,-48443295583.14539,0.0,0.0,-0.8561859130859375,2.064269137680018e-11,0.0,0.0,0.0,0.8561859130859375,0.9486832980505138,48443295583.14539,-1.9093949709886864e-12,0.0,-1.5651702156560532e-11,1.9999999999959555,-7.825851078296092e-12,128.09786542817312,43.42073198424224,-95.74522849011196,1.395780105639816e-11,-3.2310381882972134e+63,1.6155190941486065e+63,1.6155190941486065e+63,-1.3317318144261236e+38,6.658659072130616e+37,2.6634636288522473e+38,-1.3317318144261233e+38,1.3317318144261236e+38,1.1308297458572655e-16,-1.0,-1.0,-1.0,nan,nan,1.0000000000078257,3.956195155949161e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-48443295582.76628,2.0642691376577355e-11,7.825897042958677e-12,1.0794377758976355e-11,1.0
10.0,0.02850134769655691,0.44465191965675743,0.0,1.0,8.282942696992048e-22,1.2231170433214928,4.141471348496024e-22,-21.382845338828325,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.1237526516263059e-32,1.753999319274924e-27,1.5707963267948966,0.0,2.035060526966408e-11,-49138587611.88454,0.0,0.0,-0.8549346923828125,2.035060526966408e-11,0.0,0.0,0.0,0.8549346923828125,0.9486832980505138,49138587611.88454,-1.9078408685280866e-12,0.0,-1.5665913011275734e-11,1.9999999999965352,-7.832956505651436e-12,128.17213329636164,43.49499985243075,-95.67096062192344,1.3373652578758772e-11,-3.519459931210228e+63,1.759729965605114e+63,1.759729965605114e+63,-1.4506101404083731e+38,7.253050702041866e+37,2.9012202808167462e+38,-1.4506101404083731e+38,1.4506101404083737e+38,0.0,-1.0,-1.0,-1.0,nan,nan,1.000000000007833,3.958046873886243e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-49138587611.49963,2.0350605269444598e-11,7.833008086123456e-12,1.0785132509910834e-11,1.0
10.0,0.028501338960924702,0.44464913748840745,0.0,1.0,8.050200230576821e-22,1.1887486687243194,4.0251001152884103e-22,-21.395223313065905,88.70288637454067,88.70288637454067,88.70288637454067,13845111.029860653,99.34588265794203,489342042920731.4,15506313.62716846,1.3756258452958576,214713.33506835607,1.0767224495829589e-32,1.6805926472194578e-27,1.5707963267948966,0.0,2.006265215571872e-11,-49843858739.957794,0.0,0.0,-0.8536834716796875,2.006265215571872e-11,0.0,0.0,0.0,0.8536834716796875,0.9486832980505138,49843858739.957794,-1.9059484713343183e-12,0.0,-1.568078999980571e-11,1.9999999999971072,-7.840394999914195e-12,128.24640114178715,43.56926769785626,-95.59669277649793,1.2813951489798996e-11,-3.8336278189605186e+63,1.9168139094802593e+63,1.9168139094802593e+63,-1.5801002135073273e+38,7.900501067536636e+37,3.1602004270146545e+38,-1.5801002135073273e+38,1.5801002135073276e+38,0.0,-1.0,-1.0,-1.0,nan,nan,1.0000000000078404,3.95989772592749e-06,0.8598106775023874,1.1630467336191268,1.0114287055607571,0.1516180280583697,0.7101621662484091,0.8606341605464874,0.7853981633974483,0.07523599714903917,-49843858739.567,2.0062652155502526e-11,7.840340947950499e-12,1.0775975050933092e-11,1.0
